@RELATION LID

@ATTRIBUTE SE_1_3 NUMERIC
@ATTRIBUTE SE_4_7 NUMERIC
@ATTRIBUTE SE_8_13 NUMERIC
@ATTRIBUTE SE_14_20 NUMERIC
@ATTRIBUTE SE_21_30 NUMERIC
@ATTRIBUTE SE_31_45 NUMERIC
@ATTRIBUTE SE_55_95 NUMERIC
@ATTRIBUTE SE_105_145 NUMERIC
@ATTRIBUTE f_FP1_1 NUMERIC
@ATTRIBUTE f_FP1_2 NUMERIC
@ATTRIBUTE f_FP1_3 NUMERIC
@ATTRIBUTE f_FP1_4 NUMERIC
@ATTRIBUTE f_FP1_5 NUMERIC
@ATTRIBUTE f_FP2_1 NUMERIC
@ATTRIBUTE f_FP2_2 NUMERIC
@ATTRIBUTE f_FP2_3 NUMERIC
@ATTRIBUTE f_FP2_4 NUMERIC
@ATTRIBUTE f_FP2_5 NUMERIC
@ATTRIBUTE f_F3_1 NUMERIC
@ATTRIBUTE f_F3_2 NUMERIC
@ATTRIBUTE f_F3_3 NUMERIC
@ATTRIBUTE f_F3_4 NUMERIC
@ATTRIBUTE f_F3_5 NUMERIC
@ATTRIBUTE f_F4_1 NUMERIC
@ATTRIBUTE f_F4_2 NUMERIC
@ATTRIBUTE f_F4_3 NUMERIC
@ATTRIBUTE f_F4_4 NUMERIC
@ATTRIBUTE f_F4_5 NUMERIC
@ATTRIBUTE f_C3_1 NUMERIC
@ATTRIBUTE f_C3_2 NUMERIC
@ATTRIBUTE f_C3_3 NUMERIC
@ATTRIBUTE f_C3_4 NUMERIC
@ATTRIBUTE f_C3_5 NUMERIC
@ATTRIBUTE f_C4_1 NUMERIC
@ATTRIBUTE f_C4_2 NUMERIC
@ATTRIBUTE f_C4_3 NUMERIC
@ATTRIBUTE f_C4_4 NUMERIC
@ATTRIBUTE f_C4_5 NUMERIC
@ATTRIBUTE f_P3_1 NUMERIC
@ATTRIBUTE f_P3_2 NUMERIC
@ATTRIBUTE f_P3_3 NUMERIC
@ATTRIBUTE f_P3_4 NUMERIC
@ATTRIBUTE f_P3_5 NUMERIC
@ATTRIBUTE f_P4_1 NUMERIC
@ATTRIBUTE f_P4_2 NUMERIC
@ATTRIBUTE f_P4_3 NUMERIC
@ATTRIBUTE f_P4_4 NUMERIC
@ATTRIBUTE f_P4_5 NUMERIC
@ATTRIBUTE f_O1_1 NUMERIC
@ATTRIBUTE f_O1_2 NUMERIC
@ATTRIBUTE f_O1_3 NUMERIC
@ATTRIBUTE f_O1_4 NUMERIC
@ATTRIBUTE f_O1_5 NUMERIC
@ATTRIBUTE f_O2_1 NUMERIC
@ATTRIBUTE f_O2_2 NUMERIC
@ATTRIBUTE f_O2_3 NUMERIC
@ATTRIBUTE f_O2_4 NUMERIC
@ATTRIBUTE f_O2_5 NUMERIC
@ATTRIBUTE f_F7_1 NUMERIC
@ATTRIBUTE f_F7_2 NUMERIC
@ATTRIBUTE f_F7_3 NUMERIC
@ATTRIBUTE f_F7_4 NUMERIC
@ATTRIBUTE f_F7_5 NUMERIC
@ATTRIBUTE f_F8_1 NUMERIC
@ATTRIBUTE f_F8_2 NUMERIC
@ATTRIBUTE f_F8_3 NUMERIC
@ATTRIBUTE f_F8_4 NUMERIC
@ATTRIBUTE f_F8_5 NUMERIC
@ATTRIBUTE f_T3_1 NUMERIC
@ATTRIBUTE f_T3_2 NUMERIC
@ATTRIBUTE f_T3_3 NUMERIC
@ATTRIBUTE f_T3_4 NUMERIC
@ATTRIBUTE f_T3_5 NUMERIC
@ATTRIBUTE f_T4_1 NUMERIC
@ATTRIBUTE f_T4_2 NUMERIC
@ATTRIBUTE f_T4_3 NUMERIC
@ATTRIBUTE f_T4_4 NUMERIC
@ATTRIBUTE f_T4_5 NUMERIC
@ATTRIBUTE f_T5_1 NUMERIC
@ATTRIBUTE f_T5_2 NUMERIC
@ATTRIBUTE f_T5_3 NUMERIC
@ATTRIBUTE f_T5_4 NUMERIC
@ATTRIBUTE f_T5_5 NUMERIC
@ATTRIBUTE f_T6_1 NUMERIC
@ATTRIBUTE f_T6_2 NUMERIC
@ATTRIBUTE f_T6_3 NUMERIC
@ATTRIBUTE f_T6_4 NUMERIC
@ATTRIBUTE f_T6_5 NUMERIC
@ATTRIBUTE f_FZ_1 NUMERIC
@ATTRIBUTE f_FZ_2 NUMERIC
@ATTRIBUTE f_FZ_3 NUMERIC
@ATTRIBUTE f_FZ_4 NUMERIC
@ATTRIBUTE f_FZ_5 NUMERIC
@ATTRIBUTE f_CZ_1 NUMERIC
@ATTRIBUTE f_CZ_2 NUMERIC
@ATTRIBUTE f_CZ_3 NUMERIC
@ATTRIBUTE f_CZ_4 NUMERIC
@ATTRIBUTE f_CZ_5 NUMERIC
@ATTRIBUTE f_PZ_1 NUMERIC
@ATTRIBUTE f_PZ_2 NUMERIC
@ATTRIBUTE f_PZ_3 NUMERIC
@ATTRIBUTE f_PZ_4 NUMERIC
@ATTRIBUTE f_PZ_5 NUMERIC
@ATTRIBUTE class {1 2}

@DATA
357503.061372444,12856.5451811294,31725.9546887059,17438.9696263124,18989.0543804265,36483.6781622967,100116.094868070,86015.3839754656,28047.7426686189,812.649882961561,1989.97707163177,827.009003090713,898.455241869229,49262.7464523822,801.127357175189,2163.90991150466,918.645137731277,759.684626293799,7737.64815891256,803.814004435451,1248.36293396814,1429.85073862264,1576.13891016501,2315.13484059621,398.782446428650,1340.62107516576,607.276638152058,1059.01534839285,17270.8236609493,399.444306963600,1354.21135291945,697.538825266221,727.000531753224,17983.0760123232,372.753174510682,1458.56144299418,629.124292479166,721.708399482047,8083.63273261817,632.661096862531,3171.32738832574,796.922845714214,844.806796589022,16646.2907227745,559.361362545182,1164.73726625342,984.915396895934,920.881138261025,15282.7077022611,996.724593412960,2142.73506388649,954.061976901696,839.330000359220,10550.6263619007,1097.61133492728,1657.67678417146,1070.39413340682,1577.75389720725,19276.6134929277,1022.59054942066,1328.30999995566,1088.88250883110,958.607008029439,49769.2584340527,694.838933682652,2039.18549956700,1333.99877829852,1203.63553212274,10288.9050682172,770.121136153290,1311.71591080011,1652.46845313327,1931.55252841053,19696.4227133205,404.286767261841,1864.74272030630,940.355538380678,1223.21376601488,26975.1786795789,413.534993373152,1874.16674970984,968.542032695404,812.043189378092,21024.6233663547,652.985759151950,1705.13370165404,1017.76370066318,1113.03868079108,19080.9933402518,858.875847535833,1650.75649187593,530.043404772220,656.412841006445,14449.3134404315,535.379952828113,814.702867354877,335.043885223122,324.986556938733,3761.32352397188,629.001681498782,1445.12045666114,656.132336054129,840.789387361842,2
260103.587878406,17206.0052525087,28515.9437152495,18465.8587082672,23795.6956308452,30643.0925327373,78307.8118882133,60692.0841653526,9940.38234466172,1498.11961136266,2454.04727249885,854.943457097637,1351.65506387181,38184.8062487488,1366.23505332652,1902.82127470954,584.079694298884,1524.88817500530,4573.26601148911,1295.53777304329,2045.60316134630,1108.42397925887,1377.61646307615,12319.7906215480,283.168872664258,746.663337945873,506.071497347073,928.547343017966,2612.62014682664,290.404339109782,763.543886353298,520.775432622602,524.508077921095,3187.10564687536,241.377662027742,667.255954510323,539.225627423664,708.950615832368,3684.57598324866,548.233723608344,1709.83963499838,645.680918902627,730.182244902053,14152.1886535680,685.628860006139,963.694106993648,763.074172857532,965.279579919163,11359.3376488708,873.543825888238,1252.95036382233,995.546001424407,777.386381668608,5416.68247326811,1613.61082501051,1581.61628015526,1482.53500745481,1449.71410081720,20624.1358502699,1269.71109740318,2352.41277979417,1014.84926733437,1892.32579499509,30872.2378019517,552.264168835338,1515.79877433797,1590.26518251090,2789.32969747107,13949.2433223201,2305.77635069969,2060.94404080512,1937.15101642981,2655.34082913516,19241.2577092241,494.504735684257,1826.96621696575,1730.53648269542,1505.26775587538,17036.3001282573,366.863719857192,938.442711683810,952.821054802197,1025.11336484681,33022.1987029044,1658.10423074033,1815.32527526636,1922.83284709586,1813.07072489153,3669.97554976391,1035.49170116809,1166.79999887650,602.095128796046,761.696133875264,10752.2257963666,200.049892666686,1214.46741058318,262.744932988706,360.426019620076,5505.25723824229,627.378809406422,1536.75123360284,452.207006925753,654.397264103101,1
383692.224615645,16120.6888689472,25098.6565996239,21840.4829061004,24630.7244839906,29120.4281644765,104899.419994222,86329.6512770780,30926.8599970794,805.098524250555,1171.91888241661,995.315359219306,1090.96959204286,49794.3040476850,608.003904620882,1527.36180753908,1211.00596573033,1031.96669653112,9374.03715370172,1007.53472340941,827.540558714397,1411.52656126062,1836.43152821052,2132.31474827756,520.386082483034,1347.75544539361,708.883321631720,856.937915270909,16505.9644599802,774.529309661796,1210.02385797522,616.823008115755,707.413557242074,17106.4491634244,767.942322513922,1157.75300997113,587.047680493134,744.721428154254,11385.5004739907,1042.86287729227,2665.09096822636,1235.56687367891,869.482673970855,16049.4445695839,939.846211721930,1133.76063251601,1252.26086583346,1014.11739201169,14745.6959875373,891.617919950490,1581.40560097020,1252.40805515280,1150.43451827869,10466.6269954272,1661.59626987399,1838.97067723029,1937.75751101438,1332.10552044870,30178.2744806599,917.693862738127,916.053510106391,1317.75702460537,3642.69862100057,55504.5983388205,883.092765811735,1191.97232221185,886.888154179626,1339.94908191230,16134.4374443691,720.036391136401,1355.10191920006,2834.67374685044,3472.43497335431,19673.4164159446,938.303270776853,1267.89405866543,844.184989009673,980.154404816107,27533.0890599782,930.153302322131,1287.96659844812,1305.11239534894,1753.98992450307,13245.7001330516,1247.25071506145,1446.02936797637,1105.85735352879,938.086113022768,17885.3687672791,851.798572211639,1199.71861197240,853.147218527225,807.688905354434,20317.4627223517,290.786810862096,689.526395591139,433.540318620039,331.685507421727,4732.67965650225,322.155032248520,1282.81237449923,1050.72650329992,729.456130443645,2
243834.594962541,17800.8440658412,28702.4900572604,17270.3965737360,21796.6576883941,31428.8092502416,87386.7439307916,68677.1502201241,12573.3109370631,974.442903879611,1580.18225466904,809.660701654810,634.073649649212,37715.6675313658,893.777900261353,1798.03648868433,837.027128532150,1106.10774405226,4202.55678835642,1003.72517779703,1417.23669012256,1285.03234585923,1209.89520982116,16087.2869088256,461.177934345752,1220.69931856730,828.618426780567,619.089257590710,886.319094031918,263.624326786673,795.501355632132,495.223189927604,559.994932868032,972.102380578888,346.905549575498,754.928603252706,531.333393212864,510.250782440306,3201.11520908125,527.633684508193,2150.90650924496,688.602125349521,790.238575789206,10284.2006088107,508.990627424650,1055.83359431960,619.863437344382,925.105148725760,7006.80888256227,1060.72755730212,1723.22086145543,1133.69650976392,642.271081214504,3669.45129716047,1356.71053336601,2100.52035223422,1193.42982769811,1816.36333888760,24687.7442443330,933.937604645205,1151.88537715800,995.556345779679,1374.14683084947,26186.9769133444,652.189732091176,1303.44437533809,1604.26220767639,2070.05234288772,24465.1447975595,2181.85753609464,2541.19408910188,1371.57604163045,3423.27778452801,15324.7571878146,899.084964884552,1467.05377044359,1097.15119417969,1834.03620643584,11018.9477990010,593.165286303589,1505.23822642930,617.613313840894,1050.47957015436,27133.5791827739,2403.50293536419,1989.14191909678,1539.51222912224,1545.69363464426,5975.72386284100,1198.63132837094,1456.00683635384,533.512125784534,649.447862983061,5496.93599196591,1106.94114938997,1331.86408745335,448.041617681198,485.067244268828,6945.96534507119,433.817333450075,1359.59534770330,640.684411917812,551.066490603800,1
326165.419023200,17659.4612174196,23391.1796609733,21215.9850150919,19950.6036604012,36696.5435911256,114468.186894083,89609.4861449401,26644.9692645983,1084.67539489368,1243.90300492156,1164.19550269659,773.979149073612,45729.7430924739,874.748763618870,1134.92502775267,1211.91154176433,1011.69735248445,3078.10511735843,973.661495188813,1263.14983583482,2145.40134119156,1398.94673288877,1997.09176197687,512.040003052923,911.375033786277,703.660133079734,969.550022244450,16952.9107512583,227.123429306717,891.391334692968,367.078852074661,901.652016393360,17504.8365193616,538.941383526421,886.150281224251,487.352105331919,936.100723717508,9425.69170077406,617.606550481607,2443.08448664993,1660.94448918290,793.253302798727,16284.3023397271,1056.10430587954,1347.52681329373,866.000773723781,935.266720783435,9787.25622315515,1586.42516577996,1517.03609042698,906.898882399251,1101.98337937663,11251.3747542334,1924.32359097635,1295.22710160508,1162.07375004138,1450.26787971596,14779.7401230087,1200.60367637245,1852.04471749359,1840.26046763540,1833.30823160573,34488.9785586322,641.995938775702,1218.08508525300,1373.88601394813,1220.30402403009,15871.3930461793,893.272518650770,1081.26895484887,1817.67522282093,1405.06212209279,18262.8009735856,1111.60712461128,976.518296687123,1132.51822284684,1327.79657074528,24316.0371905928,955.299132056328,991.054285048577,1431.99942196070,1088.57479833583,17889.8183676557,1594.56323556081,969.194744106413,785.263910625828,1310.60914206926,17818.1841956719,668.222992644241,873.836698892707,824.162186202699,584.597653775834,16340.8641914388,383.654466374425,988.357112360964,415.006049385002,274.987375184526,7741.32085151787,814.592049668675,1507.05075609384,919.696148180287,632.666463084922,2
224259.571192997,13918.1366169394,31574.1939699791,20255.1219419009,25165.6491210747,32670.7688710686,85615.6935098486,58959.1488607103,9499.23927319309,819.662696383370,1316.31269269660,848.516581539376,1232.72589659511,37916.6822500466,845.746887992134,1518.36413539680,894.282065602609,899.667809297661,4495.32297898183,773.793318695362,895.333814910734,1431.51593966250,2249.34753337342,13604.1345779227,510.278562788627,809.395677153342,471.128321305808,572.089950012878,1971.14101034262,450.816199726817,1176.17199994150,551.464650157413,530.950196552319,2623.04525925469,370.180095087885,1233.98296943929,422.640828188584,493.613528079666,3242.28150031511,542.548687123186,2314.67106372889,1563.80073632883,998.863139946468,10897.0866526998,711.083080715741,2643.64719410240,1160.02597678723,1191.94366502220,6121.52493964622,798.757010861634,1613.94871182625,1230.88857582091,1038.61942100519,5338.92768619202,1167.78843671620,2608.83946913584,1083.58916359056,1278.39915934756,20832.9998247307,759.809822366639,857.279231522226,1494.06524887462,1883.53590201131,24373.3066693039,928.611938184148,2146.12583200495,1281.98032414808,2780.91910421805,18511.5789022100,1610.41380724736,1464.48369930088,2037.06382258239,2813.09298340415,14053.4427675286,767.745591523394,2384.88499162781,1098.75776929516,2176.32939036056,9033.85406561235,555.131715494482,1117.19843565116,1157.91089482830,1113.92024141455,27550.4938625371,888.498602167767,2669.20215034825,1720.64954211452,1560.26508138769,5733.06510689221,413.635235335848,1224.64158992065,753.387046834720,910.823734101644,1722.45508682728,593.970691101411,2051.12738121846,458.489543425794,520.538701185414,6738.98877876060,409.664237427404,1528.58293005305,594.964910813494,920.003683758867,1
301573.949538890,10511.1506141674,19163.3673251429,14932.4212147326,17326.0927355594,39565.6402636321,109180.291281755,84080.4545614946,24940.2122657001,750.012481735261,1566.34775342670,542.611921826927,1087.24186985325,48530.6454483400,827.727117920062,1492.19385458743,797.339951488184,1213.20956975162,1507.05337823261,764.104445389195,1340.91447998367,1204.59813856830,1395.72437545021,2049.04113866061,411.154927801755,462.371108506323,524.660706452372,638.647160484044,14493.3485844400,224.883156518807,649.844115642500,407.477270906542,306.347129949609,15365.8497190942,426.967130523798,509.020568366463,390.158658886453,446.845838485632,3214.65506178922,560.054351176312,1208.85350525089,970.680306091566,631.771402660318,14686.1799614228,646.502351063801,1050.10767014530,652.446663748224,533.807551972680,8038.45621811004,647.132465524846,1304.02226745927,761.483732051073,828.443494698182,9910.02720856987,860.322471221240,1371.80411446241,659.969563842077,982.012264411147,6823.05552916092,702.417840478779,1472.76233078595,1396.18905223170,1546.02138156749,30257.5926282022,756.341020978755,575.996778543236,1138.97432765630,1404.90561121844,11419.8529580137,554.814023509149,1280.40566523657,1533.06531949218,1769.39938025291,18291.5973721027,473.048729964037,410.926265558342,1082.09450752963,1468.36401989243,22151.0248336729,311.690496720066,1207.87550550776,831.226197559524,986.197204803802,23070.1599301292,456.391013650175,883.109210042643,772.355974130690,756.569396887506,16705.2051120651,440.811906650112,1131.82810600522,348.372196433207,646.343227261837,20238.9101219260,216.709172987616,470.244238396279,342.307030459525,302.034215608271,9881.08206925797,480.065510353615,774.739787235922,576.409695378115,382.207640350056,2
242681.387301025,17127.9345996328,27190.2005349380,20280.4876166486,18890.6306479211,31073.3496144765,84295.2217715228,64332.0087592199,12295.2307242439,659.902732536560,1221.16593184239,998.732555179510,943.123090990854,37980.0047003725,580.400838361547,1321.70052216032,1236.86048080594,614.334280370072,5338.32186376590,1468.74616560817,1246.14576105738,1760.95377222328,1199.50646781574,9982.46739981247,314.828402836568,931.811023007458,636.891825584966,931.923200239351,686.270547471891,227.966880208868,1438.89492826895,519.177456803975,593.167682930004,1093.20447096965,230.317939105947,1394.88465677458,570.710127734122,593.426804285548,2874.00346391509,541.616783380871,2921.36092531858,896.175961434822,883.222594763253,12595.1413327562,833.812636000640,1926.53661230694,862.798376930624,744.221015948141,7380.85525413341,1281.82832622067,1276.57690424054,780.484250860762,526.148356747613,8195.93072905872,1631.42440664438,2215.51776958765,1383.66643898636,1292.87269465626,25334.4015204424,986.043780043554,1416.08216511769,1112.70829926096,1698.86944369724,29016.7079136096,650.928206244887,1304.81496752520,2117.66966166267,2180.44237632859,18184.8436096056,1265.38244707415,1661.32783661738,1740.73138292275,1381.85042316815,16117.7902947256,634.301275405515,1588.47413936040,1546.17328664620,1355.00164649775,11755.4892174638,759.876714782581,999.140644445333,639.261573818327,856.505377597640,26713.5568087772,2528.18530617550,1256.79891593869,1392.60758004863,1775.70540939319,2229.45152074183,221.399165526227,842.099087071620,601.973198402787,459.905082513693,8474.83056992048,1564.04894417170,849.877541410191,740.172560324935,435.226741577205,6432.88535923873,746.923649304457,1376.99020288671,742.738827017007,425.177958400775,1
243844.533901302,13850.6553423110,39385.2602307702,17235.4584438574,23595.5003283558,37980.2288341806,105979.452877810,92201.3817892317,19873.8384513986,751.545287899930,2109.54661263943,867.325257891528,1127.87553367317,44202.9862406958,663.465392568981,1501.46538920905,762.578959266953,1065.55483774305,4831.09044074719,812.857519129968,1996.19751332338,1230.31378990849,1796.78593941445,2618.41503521187,433.710027054697,944.793150858116,637.402105088099,1081.79058133371,10340.5471654786,370.246242594807,694.984020432118,675.807947317009,1049.34075573729,10879.0964386633,409.650192312532,681.616387299024,653.080308178862,1049.15981041301,8745.97069152104,571.695847658800,2719.13100682021,903.055569373898,1549.70132155762,10810.4883902934,840.255424514723,1883.51115411050,1056.38553986196,1049.68795372146,5192.98289940029,1149.69820312213,3380.83088520383,891.200739652049,1055.77372248614,4237.06784303716,1529.29566037164,3700.58441802106,1154.48545212396,1644.44255772004,5658.40339246932,1042.03649993601,2324.13224907216,1229.46524260359,1760.79189582569,15224.0002740878,465.548379915650,1442.73976252841,945.292241568760,1171.95502787869,5423.20398606210,519.698034694681,2654.51836603200,1461.80023841682,1754.99502081645,13773.9908501743,623.521741613505,2184.66375528463,835.134901693941,1513.98131350462,18990.8170883645,808.419228745665,3216.44003478294,1179.98029179136,1226.45634379632,18438.8060617115,1111.30788504233,3232.11471303840,847.924658654086,1297.62072590052,11916.4318730859,686.404614136157,1709.24723787598,683.566450980301,1151.59791331363,18078.9596363986,323.724476484553,1311.40408353869,439.262225345884,291.867825701372,14607.4371425007,737.574684514199,1697.33949070030,781.396524139821,956.121247818549,2
262841.254047876,14718.8427058536,24445.4028568339,17949.2937864664,22765.3668927972,30232.9403578058,76442.4536735688,62236.7744994203,13246.3756267551,812.757468517800,1379.50927880183,679.803822587492,1110.12376409131,39026.5308181166,530.035347060463,1508.98806388250,693.275843482152,923.529980045687,1595.89544612886,696.383267718035,1291.12710508178,1287.11149795716,2156.72724253144,7364.54456868031,694.963001077738,878.420536898361,383.117682360635,827.289908672702,2159.86822962326,249.592441138586,786.392458576963,668.082806898730,491.761647659886,2859.40638205252,276.533508863817,943.247394409416,714.116779521759,516.870946220736,3455.90970572086,957.429062441689,2769.97052924675,1208.94941068678,1223.06066236848,14064.5527293354,795.110268832762,1029.36505390508,1475.60131335480,1179.98671242853,11806.8494963681,852.865396122945,1464.59584873912,614.463969850309,872.028676357064,9987.06549637148,871.375382945085,1450.43360952860,1427.04899218122,1775.34126130603,27066.4720971130,1229.94833953582,1699.72271457996,1158.58964483185,1293.77065747244,26184.3483539537,510.026130497280,1103.93443439587,1185.02813996654,1894.16889253460,19297.4275448717,2392.84168133711,2142.42732878286,1594.30409463675,1702.57909404379,18339.0972681976,440.782086220693,994.817182083508,1247.47194829608,2008.67229424513,15491.5944949443,790.763007818603,1000.58618912296,939.915719927853,1110.39919313722,32335.1639358732,878.111496658768,1533.07102620719,1412.93122907606,2036.17322647530,1921.10171151099,580.826163491523,858.754227561809,459.798878292602,649.833794585621,10258.3630044835,512.033082652898,514.904389483674,303.093521797145,353.982549973675,6380.68713777550,646.465572921948,1095.13548554570,496.588490760488,639.066388647609,1
218864.264460890,12553.9649299208,39512.1340359082,17531.9266137527,20923.5768433882,38244.6138496826,114775.593861718,98252.4236792103,18996.9771631273,882.250725937094,1722.17474087703,1089.94939336628,870.036252138493,42332.0737280276,841.441625734310,2016.29310838940,905.320285238318,1037.40077779087,1507.78993462985,677.243601180575,1370.93743544547,863.790417289291,1610.64873845933,2302.01320911044,778.135235534161,1207.78484747740,733.159579180352,799.763522084856,10031.4321323257,537.284732137824,1318.22040379493,598.087356827689,705.407248051616,10715.3802768002,664.613864053438,1374.76797044931,560.986406484754,652.113899661984,7532.90115291687,532.919962578197,3282.68142584679,1156.16966355514,1164.40314136374,7703.33341926750,433.120248535230,2198.85809488847,1085.64992859707,940.187800563302,3410.04235578765,785.734199712070,3614.46115621641,887.508005792089,882.152438354653,1769.54995693063,708.183723285078,3527.58948605700,1125.70007408387,1428.97107342485,14443.4839756560,954.201750912864,1553.83220121989,1025.83750044399,2209.47844432869,8063.30238454143,797.909273217204,1922.59377324529,1455.48194448626,976.832766132914,2509.30061545926,420.589771948080,1619.61785706345,1057.84778036159,2240.76409297658,10805.7440593857,630.726536065866,2083.34149160138,1055.24565353011,1380.54156311553,17934.2680429778,627.618848308060,2918.90203055153,834.466442439528,1130.38750035975,16492.9141194967,628.499732479081,2928.13493643396,1191.11579930873,1133.49099217375,13421.5835613864,776.908536042649,1449.72163350988,705.294395721468,774.334147465223,14043.9980757075,435.892706003774,1227.35020805690,425.290640746215,398.422092776216,14848.1762973556,440.689856255196,2174.87123478371,775.025346299973,588.240352165805,2
233597.690199040,17142.1560722976,41979.3971000672,20910.4408291046,25091.4651681116,31116.8323164159,84629.2871121699,60561.3182080093,8237.82744049437,1476.71095716851,3277.00021314967,1336.43551039776,1228.78739352186,39646.0300699565,1967.56954497433,3849.21567159660,1196.65100403146,1679.28287872133,3104.69594104390,733.020665181966,2616.51343664783,1594.31039378820,966.845594173877,2123.79536084982,972.277799303005,1620.22891569230,490.234670358367,831.409350112802,1948.85708849718,419.876861501163,793.608475329276,302.769749872636,552.135935648324,2679.73899121011,378.401390844177,814.533684292455,339.776089011988,642.363048923910,3851.94198275671,870.075047214967,1857.04877283632,1014.64955768717,1077.78636865396,12759.6931195575,293.734851986457,1717.75290890957,577.651454893020,1343.26768420269,13749.6920077585,835.734548239304,1929.92790224397,1072.21669211217,983.919859610879,9636.84878692126,1255.78689112774,2668.47845329474,928.752981673298,1769.18291119739,21675.2137485699,621.123185727774,2590.99363205910,1630.79338038603,1848.65507706267,22213.7842468734,1301.07321235742,3129.22354180950,1581.94251829119,2548.60471511164,8511.11458238090,2344.89380387538,3204.76399192547,2856.15027762534,2534.57861991693,16228.1912147335,806.231294739995,2312.07072866933,1146.67123102485,2252.57505467152,13302.3293969969,542.738661061608,2009.56038343901,747.206593793292,826.098192988971,34926.1176736833,539.924317217511,2359.54865395014,1718.78236055269,1319.65758361338,1877.27037487321,895.534395874527,2476.81837454622,1070.39292169763,815.748828368537,10896.6010614264,618.069678165730,1537.89488419915,535.492373753798,605.680402183076,6227.94711045657,269.378965736012,1214.21447547651,769.561068153742,1264.88566942784,1
255421.803178206,14095.9464954261,28356.9603663595,23012.4899971908,25347.7842540508,33764.4098172996,107187.164721286,90083.6071876758,22072.2513759949,1402.92002925298,2495.43818256324,984.223577318012,1385.31574477444,43817.7934595500,1288.65595083166,1917.45506493615,1022.37797296522,1191.84922319239,6552.40355449567,588.929615276902,2074.57240603955,1371.12670518617,1622.04583031259,8923.94495526422,801.325948543516,1057.32585182573,713.597430274382,758.790860529444,10220.3213518981,408.696440047179,1030.32191627856,731.638529869206,576.031491057526,10716.0179542795,287.330320200853,1023.69549004759,749.483792644765,581.149970291621,6028.64646209458,994.145823223735,2586.17608513042,1626.06651732120,1622.10796543803,4894.00835314744,675.289847668394,1359.74650819591,1184.88682546604,878.957470269993,4955.65053223571,721.002632133291,1156.21447703907,1178.65618235681,1324.92637990957,4153.25096108099,949.247933906709,1701.77227131020,1522.05375875430,1516.44346826752,6479.50432384459,520.903065779339,1732.43136525608,2268.94783447888,2479.09672731091,11317.5874317337,920.407880351504,1296.53625077237,1725.79196508670,2041.35727607968,15858.8608174603,803.093365911447,1021.86706438561,2358.35798043253,2841.23306129454,11688.1807576854,732.513991773140,1601.28391192035,1368.53499910539,1411.55038892126,17500.5624136021,700.802006792255,1006.89810496797,1392.52515759690,1686.44005386093,20082.5815614145,584.964662997548,1606.18802902610,862.116032184023,1095.30451393762,16181.6794407686,698.313874587453,1879.14097132410,572.323031437199,976.653619399883,20568.3269766064,332.388850291803,621.132417380244,542.637883126481,326.792489239065,13410.2304950491,685.014255856414,1188.76399796029,837.143821586564,1031.73771996376,2
206989.974289448,12863.0200392558,25815.6427393563,16849.6819610744,16555.6670777167,30510.3929591475,78816.9140319099,61067.3122818403,8986.19829262480,1037.40310044208,1267.50557121688,1045.77105108903,981.680381876819,39100.4932675269,933.402101335771,1577.03796787277,1118.54306414294,1082.96976478223,1980.40715473943,668.674434315203,874.005078180531,849.945160964312,917.109698139019,3816.61479640620,547.346039000610,832.683653431386,771.841962928716,645.663106666193,1533.55803324934,374.110352453190,852.578987000724,450.836105872619,320.404017516823,2175.81138639632,463.100990588473,822.413361105258,426.110076152700,325.347290036260,6236.91499800921,695.037645699535,2402.35539831017,931.742508166501,861.946348620777,11250.2494816032,660.867791781702,1566.78034559119,847.746857294512,639.314255845442,13107.2177305042,549.428658504167,1764.91622635911,614.940112974246,465.078855735976,8201.90775977362,699.112201196205,1668.23830071292,1052.21816611540,1121.34394463004,15324.2726215136,936.181195564075,1074.48697877876,1357.84854421135,1134.34020976507,18947.7194711154,593.434465725665,1646.19960354518,1284.84127134761,2077.74726987347,5355.17228205073,1501.86159125749,1382.75968833963,1040.69812526315,1166.32927910472,11548.5708639922,477.064590616467,1163.04054854981,1219.73098620943,1228.39492889835,11117.2252834727,429.853781440896,1785.28691389283,844.731902301770,759.237077515254,30898.0845664264,765.326892442493,1134.56808431015,1351.12981615004,1027.58562581664,857.310241025727,691.946414111272,1639.50883260449,897.024824300404,768.972073025427,10033.4927544784,373.308593923164,1407.11453690499,293.999527396510,445.011759781729,6518.75330454008,465.559198857332,954.162662649529,449.981898193195,587.191190086488,1
